Year,Month,Day,biome,chemi,gas
2022,3,10,0.0431 ,0.0327 ,0.0141 
2022,3,11,0.0462 ,0.0150 ,0.0032 
2022,3,14,0.0017 ,-0.0148 ,-0.0259 
2022,3,15,-0.0424 ,-0.0598 ,-0.0610 
2022,3,16,0.0210 ,0.0207 ,0.0210 
2022,3,17,0.0201 ,0.0243 ,0.0134 
2022,3,18,0.0161 ,0.0167 ,0.0104 
2022,3,21,0.0202 ,0.0208 ,0.0060 
2022,3,22,-0.0174 ,-0.0119 ,-0.0021 
2022,3,23,-0.0084 ,0.0014 ,0.0117 
2022,3,24,0.0207 ,0.0146 ,-0.0166 
2022,3,25,-0.0214 ,-0.0063 ,-0.0082 
2022,3,28,-0.0047 ,-0.0091 ,-0.0074 
2022,3,29,0.0087 ,0.0003 ,-0.0151 
2022,3,30,0.0049 ,0.0108 ,0.0174 
2022,3,31,-0.0020 ,-0.0044 ,-0.0063 
2022,4,1,-0.0208 ,-0.0095 ,-0.0034 
2022,4,6,0.0051 ,0.0103 ,0.0105 
2022,4,7,-0.0300 ,-0.0259 ,-0.0178 
2022,4,8,-0.0211 ,-0.0135 ,-0.0057 
2022,4,11,-0.0314 ,-0.0296 ,-0.0390 
2022,4,12,0.0195 ,0.0127 ,0.0157 
2022,4,13,-0.0219 ,-0.0193 ,-0.0151 
2022,4,14,0.0259 ,0.0088 ,0.0049 
2022,4,15,-0.0135 ,-0.0130 ,-0.0093 
2022,4,18,0.0019 ,-0.0042 ,0.0099 
2022,4,19,-0.0090 ,0.0080 ,0.0033 
2022,4,20,-0.0199 ,-0.0136 ,-0.0156 
2022,4,21,-0.0427 ,-0.0396 ,-0.0414 
2022,4,22,-0.0103 ,-0.0145 ,-0.0096 
2022,4,25,-0.0621 ,-0.0740 ,-0.0742 
2022,4,26,-0.0176 ,-0.0228 ,-0.0337 
2022,4,27,0.0194 ,0.0347 ,0.0386 
2022,4,28,-0.0106 ,-0.0077 ,-0.0056 
2022,4,29,0.0374 ,0.0446 ,0.0357 
2022,5,5,0.0286 ,0.0271 ,0.0070 
2022,5,6,-0.0098 ,-0.0051 ,-0.0137 
2022,5,9,0.0126 ,0.0277 ,0.0163 
2022,5,10,-0.0010 ,0.0129 ,0.0142 
2022,5,11,-0.0018 ,-0.0021 ,0.0046 
2022,5,12,0.0136 ,0.0159 ,0.0077 
2022,5,13,-0.0026 ,0.0101 ,0.0045 
2022,5,16,-0.0156 ,-0.0036 ,0.0023 
2022,5,17,-0.0126 ,0.0001 ,0.0045 
2022,5,18,0.0021 ,0.0036 ,0.0068 
2022,5,19,-0.0018 ,0.0080 ,0.0137 
2022,5,20,0.0228 ,0.0100 ,0.0182 
2022,5,23,0.0195 ,0.0152 ,0.0132 
2022,5,24,-0.0387 ,-0.0433 ,-0.0370 
2022,5,25,0.0167 ,0.0169 ,0.0205 
2022,5,26,-0.0084 ,0.0042 ,0.0061 
2022,5,27,-0.0099 ,0.0005 ,0.0039 
2022,5,30,0.0149 ,0.0126 ,0.0207 
2022,5,31,0.0071 ,0.0074 ,0.0133 
2022,6,1,-0.0034 ,-0.0034 ,0.0114 
2022,6,2,0.0009 ,0.0037 ,-0.0005 
2022,6,6,0.0125 ,0.0150 ,0.0074 
2022,6,7,0.0145 ,0.0093 ,-0.0051 
2022,6,8,-0.0034 ,-0.0062 ,0.0029 
2022,6,9,-0.0190 ,-0.0151 ,-0.0187 
2022,6,10,0.0119 ,0.0174 ,0.0234 
2022,6,13,0.0007 ,0.0077 ,-0.0025 
2022,6,14,-0.0020 ,0.0070 ,-0.0079 
2022,6,15,0.0097 ,-0.0085 ,-0.0145 
2022,6,16,0.0131 ,0.0028 ,-0.0004 
2022,6,17,0.0098 ,0.0095 ,0.0118 
2022,6,20,0.0162 ,0.0115 ,0.0158 
2022,6,21,-0.0081 ,-0.0129 ,-0.0065 
2022,6,22,-0.0067 ,-0.0107 ,-0.0005 
2022,6,23,0.0000 ,0.0118 ,0.0197 
2022,6,24,0.0051 ,0.0089 ,0.0150 
2022,6,27,0.0036 ,0.0080 ,0.0057 
2022,6,28,0.0058 ,0.0068 ,0.0207 
2022,6,29,-0.0113 ,-0.0146 ,-0.0352 
2022,6,30,0.0055 ,0.0075 ,0.0004 
2022,7,1,-0.0001 ,0.0015 ,-0.0103 
2022,7,4,0.0307 ,0.0202 ,0.0238 
2022,7,5,-0.0069 ,-0.0021 ,0.0043 
2022,7,6,-0.0131 ,-0.0162 ,-0.0073 
2022,7,7,-0.0028 ,0.0057 ,0.0216 
2022,7,8,0.0076 ,-0.0010 ,0.0087 
2022,7,11,0.0021 ,0.0035 ,0.0114 
2022,7,12,-0.0288 ,-0.0203 ,-0.0032 
2022,7,13,0.0006 ,0.0061 ,0.0263 
2022,7,14,0.0040 ,0.0076 ,0.0047 
2022,7,15,-0.0247 ,-0.0224 ,-0.0230 
2022,7,18,0.0171 ,0.0221 ,0.0382 
2022,7,19,0.0056 ,0.0080 ,-0.0029 
2022,7,20,0.0105 ,0.0126 ,0.0132 
2022,7,21,-0.0077 ,-0.0029 ,0.0052 
2022,7,22,-0.0092 ,-0.0103 ,0.0075 
2022,7,25,0.0133 ,-0.0054 ,-0.0229 
2022,7,26,-0.0014 ,0.0043 ,0.0137 
2022,7,27,-0.0015 ,0.0051 ,0.0273 
2022,7,28,-0.0041 ,0.0023 ,0.0086 
2022,7,29,-0.0138 ,-0.0128 ,0.0053 
2022,8,1,-0.0006 ,-0.0003 ,-0.0032 
2022,8,2,-0.0383 ,-0.0423 ,-0.0503 
2022,8,3,-0.0049 ,-0.0014 ,-0.0118 
2022,8,4,0.0214 ,0.0161 ,0.0151 
2022,8,5,0.0226 ,0.0128 ,-0.0104 
2022,8,8,0.0111 ,0.0175 ,0.0152 
2022,8,9,-0.0025 ,-0.0028 ,0.0130 
2022,8,10,-0.0019 ,-0.0022 ,0.0111 
2022,8,11,0.0227 ,0.0164 ,0.0044 
2022,8,12,0.0021 ,-0.0001 ,-0.0040 
2022,8,15,-0.0072 ,0.0020 ,0.0177 
2022,8,16,0.0027 ,0.0042 ,0.0143 
2022,8,17,0.0011 ,-0.0023 ,0.0198 
2022,8,18,-0.0190 ,-0.0043 ,0.0068 
2022,8,19,-0.0084 ,-0.0138 ,-0.0039 
2022,8,22,0.0030 ,0.0107 ,0.0109 
2022,8,23,0.0016 ,0.0048 ,0.0396 
2022,8,24,-0.0198 ,-0.0263 ,-0.0171 
2022,8,25,0.0032 ,-0.0013 ,-0.0033 
2022,8,26,0.0005 ,0.0003 ,-0.0074 
2022,8,29,0.0005 ,0.0082 ,0.0163 
2022,8,30,0.0023 ,-0.0041 ,-0.0327 
2022,8,31,-0.0075 ,-0.0222 ,-0.0541 
2022,9,1,0.0026 ,-0.0003 ,-0.0195 
2022,9,2,0.0069 ,0.0086 ,0.0015 
2022,9,5,-0.0036 ,0.0073 ,0.0256 
2022,9,6,0.0042 ,0.0247 ,0.0237 
2022,9,7,-0.0064 ,-0.0046 ,0.0075 
2022,9,8,-0.0112 ,-0.0111 ,-0.0182 
2022,9,9,0.0104 ,0.0047 ,-0.0090 
2022,9,13,0.0035 ,0.0000 ,-0.0064 
2022,9,14,-0.0084 ,-0.0109 ,-0.0084 
2022,9,15,-0.0075 ,-0.0234 ,-0.0365 
2022,9,16,-0.0349 ,-0.0324 ,-0.0307 
2022,9,19,-0.0131 ,-0.0106 ,-0.0065 
2022,9,20,0.0084 ,0.0120 ,0.0233 
2022,9,21,-0.0012 ,0.0023 ,0.0100 
2022,9,22,-0.0115 ,-0.0066 ,0.0035 
2022,9,23,-0.0163 ,-0.0160 ,-0.0132 
2022,9,26,-0.0238 ,-0.0225 ,-0.0210 
2022,9,27,0.0387 ,0.0311 ,0.0155 
2022,9,28,-0.0111 ,-0.0201 ,-0.0200 
2022,9,29,0.0059 ,0.0046 ,0.0033 
2022,9,30,0.0100 ,0.0055 ,-0.0136 
2022,10,10,-0.0172 ,-0.0161 ,-0.0106 
2022,10,11,-0.0091 ,0.0032 ,0.0198 
2022,10,12,0.0126 ,0.0202 ,0.0243 
2022,10,13,0.0225 ,0.0130 ,0.0088 
2022,10,14,0.0476 ,0.0328 ,0.0121 
2022,10,17,0.0123 ,0.0136 ,0.0059 
2022,10,18,0.0156 ,0.0150 ,0.0116 
2022,10,19,-0.0107 ,-0.0147 ,-0.0117 
2022,10,20,0.0085 ,-0.0015 ,-0.0083 
2022,10,21,0.0070 ,0.0000 ,-0.0002 
2022,10,24,-0.0336 ,-0.0177 ,-0.0143 
2022,10,25,-0.0201 ,-0.0161 ,0.0018 
2022,10,26,0.0326 ,0.0265 ,0.0181 
2022,10,27,0.0082 ,0.0069 ,-0.0156 
2022,10,28,-0.0319 ,-0.0429 ,-0.0497 
2022,10,31,0.0086 ,0.0080 ,0.0079 
2022,11,1,0.0139 ,0.0246 ,0.0376 
2022,11,2,0.0133 ,0.0039 ,0.0083 
2022,11,3,-0.0053 ,0.0013 ,0.0081 
2022,11,4,0.0109 ,0.0162 ,0.0162 
2022,11,7,0.0021 ,0.0053 ,0.0014 
2022,11,8,0.0037 ,0.0049 ,-0.0035 
2022,11,9,0.0107 ,0.0153 ,0.0002 
2022,11,10,0.0033 ,-0.0052 ,-0.0102 
2022,11,11,-0.0068 ,-0.0050 ,0.0019 
2022,11,14,0.0253 ,0.0178 ,-0.0177 
2022,11,15,0.0061 ,0.0111 ,0.0198 
2022,11,16,0.0072 ,-0.0104 ,0.0006 
2022,11,17,0.0168 ,0.0090 ,-0.0022 
2022,11,18,0.0383 ,0.0027 ,0.0097 
2022,11,21,-0.0043 ,0.0106 ,0.0089 
2022,11,22,-0.0314 ,-0.0170 ,-0.0093 
2022,11,23,-0.0241 ,-0.0127 ,0.0090 
2022,11,24,0.0053 ,0.0091 ,0.0039 
2022,11,25,-0.0098 ,-0.0125 ,-0.0121 
2022,11,28,-0.0105 ,-0.0088 ,0.0074 
2022,11,29,0.0256 ,0.0200 ,0.0071 
2022,11,30,-0.0064 ,-0.0057 ,0.0070 
2022,12,1,-0.0040 ,0.0040 ,-0.0035 
2022,12,2,-0.0020 ,0.0047 ,0.0095 
2022,12,5,0.0083 ,0.0095 ,0.0045 
2022,12,6,-0.0077 ,-0.0110 ,-0.0083 
2022,12,7,0.0163 ,0.0218 ,-0.0046 
2022,12,8,-0.0006 ,0.0052 ,0.0014 
2022,12,9,0.0056 ,0.0007 ,-0.0153 
2022,12,12,0.0224 ,0.0111 ,-0.0069 
2022,12,13,0.0058 ,0.0022 ,-0.0038 
2022,12,14,-0.0187 ,-0.0182 ,-0.0006 
2022,12,15,-0.0019 ,-0.0026 ,0.0059 
2022,12,16,0.0208 ,0.0085 ,-0.0174 
2022,12,19,-0.0442 ,-0.0332 ,-0.0205 
2022,12,20,-0.0188 ,-0.0134 ,0.0024 
2022,12,21,0.0026 ,-0.0012 ,-0.0160 
2022,12,22,-0.0167 ,-0.0229 ,-0.0235 
2022,12,23,0.0102 ,-0.0041 ,-0.0041 
2022,12,26,-0.0111 ,0.0094 ,0.0313 
2022,12,27,-0.0058 ,-0.0081 ,0.0030 
2022,12,28,-0.0102 ,-0.0067 ,-0.0079 
2022,12,29,0.0170 ,0.0075 ,-0.0063 
2022,12,30,0.0005 ,-0.0019 ,0.0113 
2023,1,3,0.0272 ,0.0260 ,0.0245 
2023,1,4,-0.0026 ,-0.0038 ,0.0024 
2023,1,5,0.0128 ,0.0027 ,0.0172 
2023,1,6,-0.0144 ,-0.0030 ,0.0102 
2023,1,9,0.0035 ,0.0090 ,0.0090 
2023,1,10,0.0030 ,-0.0031 ,-0.0039 
2023,1,11,-0.0095 ,-0.0058 ,0.0017 
2023,1,12,-0.0043 ,-0.0010 ,0.0014 
2023,1,13,0.0152 ,0.0120 ,-0.0034 
2023,1,16,0.0173 ,0.0082 ,0.0050 
2023,1,17,-0.0075 ,-0.0045 ,-0.0039 
2023,1,18,-0.0009 ,0.0026 ,0.0089 
2023,1,19,0.0079 ,0.0066 ,-0.0013 
2023,1,20,0.0024 ,0.0074 ,0.0158 
2023,1,30,-0.0020 ,0.0059 ,0.0196 
2023,1,31,-0.0099 ,0.0050 ,0.0133 
2023,2,1,0.0119 ,0.0149 ,0.0123 
2023,2,2,0.0037 ,0.0058 ,-0.0069 
2023,2,3,-0.0075 ,-0.0048 ,-0.0011 
2023,2,6,-0.0043 ,-0.0076 ,0.0078 
2023,2,7,-0.0014 ,0.0005 ,0.0035 
2023,2,8,0.0034 ,0.0017 ,0.0042 
2023,2,9,0.0095 ,0.0098 ,0.0039 
2023,2,10,0.0019 ,-0.0040 ,-0.0045 
2023,2,13,0.0053 ,0.0092 ,0.0046 
2023,2,14,0.0064 ,0.0059 ,0.0190 
2023,2,15,-0.0078 ,-0.0049 ,0.0023 
2023,2,16,-0.0146 ,-0.0156 ,-0.0278 
2023,2,17,0.0061 ,0.0051 ,-0.0069 
2023,2,20,0.0061 ,0.0053 ,0.0050 
2023,2,21,0.0027 ,0.0059 ,0.0039 
2023,2,22,0.0040 ,-0.0015 ,0.0014 
2023,2,23,-0.0055 ,-0.0064 ,-0.0012 
2023,2,24,-0.0054 ,-0.0042 ,-0.0019 
2023,2,27,-0.0114 ,-0.0089 ,0.0045 
2023,2,28,0.0203 ,0.0186 ,0.0045 
2023,3,1,0.0002 ,0.0020 ,0.0044 
2023,3,2,-0.0104 ,-0.0086 ,-0.0107 
2023,3,3,0.0023 ,0.0003 ,-0.0016 
2023,3,6,0.0040 ,0.0019 ,0.0017 
2023,3,7,-0.0179 ,-0.0188 ,-0.0181 
2023,3,8,0.0008 ,0.0018 ,0.0057 
2023,3,9,0.0053 ,0.0028 ,-0.0093 
2023,3,10,0.0003 ,-0.0137 ,-0.0149 
2023,3,13,-0.0054 ,0.0016 ,-0.0002 
2023,3,14,-0.0104 ,-0.0129 ,-0.0204 
2023,3,15,0.0169 ,0.0160 ,0.0149 
2023,3,16,-0.0060 ,-0.0104 ,-0.0229 
2023,3,17,-0.0085 ,-0.0014 ,0.0094 
2023,3,20,-0.0182 ,-0.0108 ,0.0017 
2023,3,21,0.0192 ,0.0157 ,0.0148 
2023,3,22,0.0037 ,0.0038 ,0.0006 
2023,3,23,0.0047 ,-0.0022 ,0.0003 
2023,3,24,-0.0077 ,-0.0038 ,0.0070 
2023,3,27,0.0000 ,-0.0010 ,-0.0003 
2023,3,28,-0.0025 ,0.0035 ,-0.0072 
2023,3,29,-0.0100 ,-0.0083 ,-0.0075 
2023,3,30,-0.0020 ,-0.0047 ,-0.0048 
2023,3,31,0.0124 ,0.0152 ,0.0055 
2023,4,3,0.0009 ,0.0035 ,0.0088 
2023,4,4,0.0049 ,-0.0042 ,-0.0199 
2023,4,6,0.0032 ,0.0023 ,-0.0071 
2023,4,7,0.0216 ,0.0106 ,0.0083 
2023,4,10,-0.0075 ,-0.0065 ,-0.0054 
2023,4,11,-0.0034 ,-0.0003 ,-0.0021 
2023,4,12,-0.0004 ,0.0040 ,0.0044 
2023,4,13,0.0088 ,0.0041 ,-0.0032 
2023,4,14,0.0007 ,0.0089 ,-0.0009 
2023,4,17,0.0048 ,0.0057 ,0.0022 
2023,4,18,-0.0078 ,-0.0075 ,-0.0027 
2023,4,19,-0.0087 ,-0.0112 ,-0.0049 
2023,4,20,-0.0101 ,-0.0097 ,-0.0101 
2023,4,21,-0.0119 ,-0.0155 ,-0.0236 
2023,4,24,0.0018 ,-0.0020 ,-0.0061 
2023,4,25,-0.0235 ,-0.0242 ,-0.0192 
2023,4,26,0.0077 ,0.0149 ,0.0249 
2023,4,27,0.0114 ,0.0122 ,0.0013 
2023,4,28,-0.0018 ,0.0095 ,0.0198 
2023,5,4,0.0105 ,0.0098 ,0.0065 
2023,5,5,-0.0199 ,-0.0173 ,-0.0093 
2023,5,8,-0.0065 ,-0.0015 ,0.0076 
2023,5,9,-0.0120 ,-0.0114 ,-0.0117 
2023,5,10,-0.0027 ,0.0007 ,0.0212 
2023,5,11,0.0011 ,0.0032 ,0.0076 
2023,5,12,-0.0002 ,-0.0045 ,-0.0099 
2023,5,15,0.0037 ,0.0069 ,0.0210 
2023,5,16,0.0022 ,0.0010 ,0.0017 
2023,5,17,-0.0014 ,0.0038 ,0.0142 
2023,5,18,0.0011 ,-0.0044 ,-0.0046 
2023,5,19,0.0084 ,0.0075 ,-0.0031 
2023,5,22,0.0029 ,0.0023 ,0.0073 
2023,5,23,0.0072 ,0.0030 ,-0.0175 
2023,5,24,-0.0124 ,-0.0059 ,-0.0002 
2023,5,25,-0.0065 ,-0.0098 ,0.0128 
2023,5,26,0.0192 ,0.0114 ,-0.0074 
2023,5,29,0.0046 ,-0.0044 ,-0.0098 
2023,5,30,-0.0027 ,-0.0034 ,0.0071 
2023,5,31,-0.0070 ,-0.0079 ,-0.0099 
2023,6,1,-0.0097 ,-0.0031 ,-0.0036 
2023,6,2,-0.0014 ,0.0054 ,0.0076 
2023,6,5,0.0099 ,0.0077 ,0.0010 
2023,6,6,-0.0165 ,-0.0218 ,-0.0243 
2023,6,7,-0.0081 ,-0.0020 ,-0.0042 
2023,6,8,-0.0086 ,-0.0036 ,-0.0071 
2023,6,9,0.0093 ,0.0014 ,0.0070 
2023,6,12,-0.0030 ,-0.0021 ,0.0064 
2023,6,13,-0.0069 ,-0.0024 ,0.0093 
2023,6,14,-0.0013 ,0.0060 ,-0.0078 
2023,6,15,0.0176 ,0.0041 ,0.0177 
2023,6,16,0.0067 ,0.0057 ,0.0121 
2023,6,19,-0.0023 ,-0.0095 ,-0.0019 
2023,6,20,-0.0075 ,-0.0069 ,-0.0036 
2023,6,21,-0.0111 ,-0.0121 ,-0.0078 
2023,6,26,-0.0158 ,-0.0095 ,-0.0052 
2023,6,27,0.0132 ,0.0152 ,0.0215 
2023,6,28,0.0018 ,-0.0008 ,0.0057 
2023,6,29,0.0137 ,0.0054 ,0.0065 
2023,6,30,0.0061 ,0.0177 ,0.0026 
2023,7,3,-0.0036 ,0.0048 ,0.0074 
2023,7,4,0.0070 ,0.0006 ,0.0011 
2023,7,5,0.0023 ,0.0010 ,-0.0079 
2023,7,6,-0.0085 ,-0.0066 ,0.0012 
2023,7,7,-0.0049 ,0.0007 ,-0.0057 
2023,7,10,-0.0053 ,-0.0011 ,0.0027 
2023,7,11,0.0148 ,0.0071 ,0.0101 
2023,7,12,-0.0145 ,-0.0093 ,0.0005 
2023,7,13,0.0076 ,0.0072 ,0.0028 
2023,7,14,0.0002 ,-0.0017 ,-0.0111 
2023,7,17,-0.0008 ,0.0009 ,0.0158 
2023,7,18,0.0010 ,-0.0008 ,-0.0014 
2023,7,19,-0.0048 ,-0.0023 ,-0.0065 
2023,7,20,-0.0050 ,-0.0048 ,-0.0175 
2023,7,21,0.0018 ,0.0021 ,-0.0062 
2023,7,24,0.0091 ,0.0061 ,0.0009 
2023,7,25,0.0036 ,0.0090 ,0.0113 
2023,7,26,0.0167 ,0.0035 ,-0.0061 
2023,7,27,-0.0075 ,-0.0077 ,-0.0039 
2023,7,28,0.0062 ,0.0073 ,0.0007 
2023,7,31,-0.0098 ,-0.0039 ,0.0083 
2023,8,1,-0.0023 ,-0.0020 ,-0.0002 
2023,8,2,-0.0123 ,-0.0061 ,-0.0025 
2023,8,3,0.0191 ,0.0087 ,-0.0034 
2023,8,4,-0.0063 ,-0.0065 ,0.0011 
2023,8,7,-0.0211 ,-0.0174 ,-0.0061 
2023,8,8,0.0078 ,0.0097 ,-0.0042 
2023,8,9,0.0237 ,0.0013 ,-0.0109 
2023,8,10,-0.0013 ,-0.0003 ,0.0140 
2023,8,11,-0.0069 ,-0.0096 ,-0.0252 
2023,8,14,0.0035 ,0.0047 ,0.0023 
2023,8,15,-0.0017 ,-0.0015 ,-0.0108 
2023,8,16,-0.0030 ,-0.0077 ,-0.0083 
2023,8,17,-0.0049 ,0.0040 ,0.0121 
2023,8,18,-0.0288 ,-0.0205 ,-0.0032 
2023,8,21,-0.0066 ,-0.0113 ,-0.0033 
2023,8,22,-0.0041 ,-0.0065 ,-0.0028 
2023,8,23,-0.0155 ,-0.0138 ,-0.0153 
2023,8,24,0.0003 ,0.0049 ,-0.0048 
2023,8,25,-0.0118 ,-0.0049 ,-0.0092 
2023,8,28,0.0047 ,0.0119 ,0.0116 
2023,8,29,0.0227 ,0.0193 ,0.0223 
2023,8,30,0.0040 ,-0.0016 ,0.0008 
2023,8,31,0.0071 ,-0.0015 ,-0.0090 
2023,9,1,-0.0037 ,-0.0012 ,-0.0019 
2023,9,4,0.0073 ,0.0168 ,0.0161 
2023,9,5,-0.0058 ,-0.0031 ,0.0003 
2023,9,6,-0.0038 ,0.0006 ,0.0032 
2023,9,7,-0.0158 ,-0.0179 ,-0.0190 
2023,9,8,0.0028 ,0.0032 ,0.0039 
2023,9,11,0.0240 ,0.0224 ,0.0064 
2023,9,12,0.0142 ,0.0073 ,0.0009 
2023,9,13,-0.0121 ,-0.0103 ,-0.0085 
2023,9,14,-0.0042 ,-0.0009 ,-0.0056 
2023,9,15,0.0160 ,0.0121 ,-0.0056 
2023,9,18,0.0095 ,0.0038 ,0.0066 
2023,9,19,-0.0004 ,-0.0026 ,-0.0081 
2023,9,20,0.0099 ,-0.0074 ,-0.0078 
2023,9,21,-0.0106 ,-0.0089 ,-0.0047 
2023,9,22,0.0111 ,0.0056 ,0.0145 
2023,9,25,0.0145 ,0.0031 ,-0.0060 
2023,9,26,-0.0024 ,-0.0098 ,0.0005 
2023,9,27,0.0201 ,0.0090 ,0.0083 
2023,9,28,-0.0045 ,0.0047 ,0.0107 
2023,10,9,-0.0022 ,-0.0071 ,0.0021 
2023,10,10,-0.0097 ,-0.0095 ,-0.0015 
2023,10,11,0.0066 ,0.0076 ,-0.0101 
2023,10,12,0.0099 ,0.0124 ,0.0038 
2023,10,13,0.0166 ,0.0030 ,-0.0092 
2023,10,16,0.0082 ,-0.0085 ,-0.0006 
2023,10,17,-0.0068 ,-0.0022 ,-0.0040 
2023,10,18,-0.0197 ,-0.0245 ,-0.0167 
2023,10,19,-0.0269 ,-0.0171 ,-0.0096 
2023,10,20,-0.0179 ,-0.0095 ,0.0019 
2023,10,23,-0.0120 ,-0.0200 ,-0.0215 
2023,10,24,0.0205 ,0.0171 ,0.0166 
2023,10,25,-0.0018 ,0.0062 ,0.0097 
2023,10,26,0.0049 ,0.0033 ,0.0073 
2023,10,27,0.0300 ,0.0313 ,0.0093 
2023,10,30,0.0229 ,0.0152 ,0.0067 
2023,10,31,0.0072 ,0.0058 ,-0.0089 
2023,11,1,-0.0039 ,0.0007 ,0.0016 
2023,11,2,-0.0061 ,-0.0043 ,-0.0071 
2023,11,3,-0.0006 ,-0.0007 ,0.0124 
2023,11,6,0.0118 ,0.0135 ,0.0150 
2023,11,7,0.0020 ,0.0014 ,0.0046 
2023,11,8,0.0089 ,0.0078 ,-0.0027 
2023,11,9,-0.0047 ,-0.0079 ,-0.0063 
2023,11,10,0.0065 ,0.0024 ,0.0095 
2023,11,13,-0.0014 ,0.0034 ,0.0058 
2023,11,14,-0.0011 ,-0.0024 ,-0.0002 
2023,11,15,0.0030 ,0.0069 ,0.0060 
2023,11,16,-0.0065 ,-0.0102 ,-0.0071 
2023,11,17,0.0111 ,0.0091 ,0.0108 
2023,11,20,0.0153 ,0.0088 ,0.0094 
2023,11,21,0.0032 ,-0.0037 ,-0.0041 
2023,11,22,0.0031 ,-0.0034 ,-0.0101 
2023,11,23,0.0176 ,0.0147 ,0.0089 
2023,11,24,0.0061 ,0.0036 ,-0.0143 
2023,11,27,-0.0092 ,-0.0079 ,0.0083 
2023,11,28,0.0035 ,0.0072 ,0.0106 
2023,11,29,-0.0103 ,-0.0062 ,-0.0059 
2023,11,30,0.0099 ,-0.0003 ,-0.0040 
2023,12,1,0.0021 ,0.0008 ,0.0013 
2023,12,4,-0.0025 ,-0.0008 ,0.0007 
2023,12,5,-0.0065 ,-0.0093 ,-0.0190 
2023,12,6,-0.0026 ,0.0043 ,0.0060 
2023,12,7,-0.0162 ,-0.0114 ,-0.0026 
2023,12,8,-0.0025 ,-0.0117 ,-0.0015 
2023,12,11,0.0058 ,0.0101 ,0.0140 
2023,12,12,-0.0014 ,0.0034 ,0.0066 
2023,12,13,0.0019 ,0.0033 ,0.0029 
2023,12,14,-0.0097 ,-0.0037 ,0.0070 
2023,12,15,-0.0132 ,-0.0119 ,-0.0041 
2023,12,18,0.0050 ,-0.0098 ,-0.0194 
2023,12,19,-0.0051 ,-0.0052 ,-0.0033 
2023,12,20,-0.0111 ,-0.0069 ,-0.0133 
2023,12,21,0.0014 ,0.0015 ,0.0116 
2023,12,22,-0.0105 ,-0.0112 ,-0.0094 
2023,12,25,0.0008 ,-0.0010 ,-0.0027 
2023,12,26,-0.0080 ,-0.0076 ,-0.0118 
2023,12,27,0.0088 ,0.0044 ,0.0049 
2023,12,28,0.0060 ,0.0130 ,0.0252 
2023,12,29,0.0085 ,0.0120 ,0.0151 
